input_date,daily_dist_mrv,daily_voyage_time_mrv,daily_speed_mrv,daily_fuel_mrv,num
2022-01-27 04:00:00+00:00,79.0,5.3,14.91,17.38,1
2022-01-28 04:00:00+00:00,114.0,9.6,11.88,18.14,1
2022-01-29 04:00:00+00:00,11.0,1.3,8.46,12.42,1
2022-01-30 04:00:00+00:00,195.0,16.2,12.04,24.81,1
2022-01-31 04:00:00+00:00,18.0,1.9,9.47,15.73,1
2022-02-01 04:00:00+00:00,305.0,24.0,12.71,43.84,1
2022-02-02 04:00:00+00:00,339.0,24.0,14.13,45.93,1
2022-02-03 04:00:00+00:00,331.0,24.0,13.79,46.94,1
2022-02-04 04:00:00+00:00,319.0,24.0,13.29,47.68,1
2022-02-05 04:00:00+00:00,324.0,24.0,13.5,47.38,1
2022-02-06 04:00:00+00:00,321.0,24.0,13.38,48.26,1
2022-02-07 04:00:00+00:00,300.0,24.0,12.5,50.49,1
2022-02-08 04:00:00+00:00,253.0,22.3,11.35,40.33,1
2022-02-09 04:00:00+00:00,25.0,2.1,11.9,11.9,1
2022-02-10 04:00:00+00:00,35.0,2.6,13.46,13.02,1
2022-02-11 04:00:00+00:00,50.0,3.7,13.51,15.43,1
2022-02-12 04:00:00+00:00,28.0,3.0,9.33,12.26,1
2022-02-13 04:00:00+00:00,230.0,14.7,15.65,51.4,1
2022-02-14 03:00:00+00:00,379.0,23.0,16.48,76.09,1
2022-02-15 03:00:00+00:00,364.0,24.0,15.17,64.69,1
2022-02-16 01:30:00+00:00,337.0,22.5,14.98,58.36,1
2022-02-17 01:30:00+00:00,66.0,5.4,12.22,14.17,1
2022-02-18 01:30:00+00:00,15.0,1.4,10.71,11.18,1
2022-02-19 01:30:00+00:00,0.0,0.0,,7.91,1
2022-02-20 01:30:00+00:00,0.0,0.0,,7.74,1
2022-02-21 01:30:00+00:00,0.0,0.0,,7.68,1
2022-02-22 01:00:00+00:00,0.0,0.0,,7.15,1
2022-02-23 01:00:00+00:00,267.0,19.0,14.05,43.98,1
2022-02-24 01:00:00+00:00,197.0,12.5,15.76,33.83,1
2022-02-25 01:00:00+00:00,56.0,4.0,14.0,19.66,1
2022-02-26 01:00:00+00:00,0.0,0.0,,8.83,1
2022-02-27 01:00:00+00:00,203.0,12.3,16.5,45.57,1
2022-02-28 02:00:00+00:00,439.0,25.0,17.56,78.24,1
2022-03-01 03:00:00+00:00,413.0,25.0,16.52,71.68,1
2022-03-02 04:00:00+00:00,405.0,25.0,16.2,79.68,1
2022-03-03 04:00:00+00:00,237.0,18.1,13.09,34.7,1
2022-03-04 04:00:00+00:00,64.0,4.8,13.33,17.18,1
2022-03-05 04:00:00+00:00,331.0,24.0,13.79,44.61,1
2022-03-06 04:00:00+00:00,313.0,24.0,13.04,47.94,1
2022-03-07 04:00:00+00:00,320.0,24.0,13.33,40.36,1
2022-03-08 04:00:00+00:00,314.0,24.0,13.08,39.77,1
2022-03-09 04:00:00+00:00,333.0,24.0,13.88,43.59,1
2022-03-10 04:00:00+00:00,333.0,24.0,13.88,49.59,1
2022-03-11 04:00:00+00:00,254.0,19.8,12.83,40.32,1
2022-03-12 04:00:00+00:00,50.0,3.3,15.15,16.45,1
2022-03-13 04:00:00+00:00,112.0,9.4,11.91,19.32,1
2022-03-14 04:00:00+00:00,15.0,1.7,8.82,11.39,1
2022-03-15 04:00:00+00:00,198.0,17.3,11.45,27.22,1
2022-03-16 04:00:00+00:00,8.0,1.0,8.0,10.92,1
2022-03-17 04:00:00+00:00,213.0,20.1,10.6,28.24,1
2022-03-18 04:00:00+00:00,0.0,0.0,,9.31,1
2022-03-19 04:00:00+00:00,167.0,11.2,14.91,30.18,1
2022-03-20 04:00:00+00:00,321.0,23.3,13.78,46.47,1
2022-03-21 04:00:00+00:00,316.0,24.0,13.17,53.36,1
2022-03-22 04:00:00+00:00,316.0,24.0,13.17,53.32,1
2022-03-23 04:00:00+00:00,329.0,24.0,13.71,52.83,1
2022-03-24 04:00:00+00:00,373.0,24.0,15.54,71.0,1
2022-03-25 04:00:00+00:00,306.0,22.6,13.54,45.15,1
2022-03-26 04:00:00+00:00,305.0,23.8,12.82,45.68,1
2022-03-27 04:00:00+00:00,0.0,0.0,,8.52,1
2022-03-28 04:00:00+00:00,252.0,17.5,14.4,44.79,1
2022-03-29 03:00:00+00:00,364.0,23.0,15.83,67.52,1
2022-03-30 02:00:00+00:00,382.0,23.0,16.61,70.33,1
2022-03-31 02:00:00+00:00,383.0,24.0,15.96,80.42,1
2022-04-01 01:00:00+00:00,329.0,22.8,14.43,66.76,1
2022-04-02 01:00:00+00:00,37.0,2.2,16.82,13.79,1
2022-04-03 02:00:00+00:00,92.0,5.2,17.69,26.17,1
2022-04-04 02:00:00+00:00,10.0,1.2,8.33,10.88,1
2022-04-05 02:00:00+00:00,40.0,3.3,12.12,13.52,1
2022-04-06 02:00:00+00:00,67.0,4.8,13.96,17.44,1
2022-04-07 02:00:00+00:00,364.0,24.0,15.17,50.72,1
2022-04-08 02:00:00+00:00,184.0,13.2,13.94,28.82,1
2022-04-09 02:00:00+00:00,23.0,2.2,10.45,12.01,1
2022-04-10 02:00:00+00:00,0.0,0.0,,9.13,1
2022-04-11 02:00:00+00:00,39.0,2.9,13.45,15.18,1
2022-04-12 02:00:00+00:00,401.0,24.0,16.71,83.33,1
2022-04-13 02:30:00+00:00,412.0,24.5,16.82,76.24,1
2022-04-14 02:30:00+00:00,106.0,7.7,13.77,19.0,1
2022-04-15 02:30:00+00:00,9.0,1.0,9.0,11.56,1
2022-04-16 02:30:00+00:00,71.0,4.6,15.43,24.27,1
2022-04-17 02:30:00+00:00,395.0,24.0,16.46,88.18,1
2022-04-18 04:00:00+00:00,413.0,25.5,16.2,94.21,1
2022-04-19 04:00:00+00:00,397.0,24.0,16.54,90.05,1
2022-04-20 04:00:00+00:00,118.0,8.3,14.22,30.35,1
2022-04-21 04:00:00+00:00,131.0,7.2,18.19,40.55,1
2022-04-22 04:00:00+00:00,465.0,24.0,19.38,112.63,1
2022-04-23 04:00:00+00:00,474.0,24.0,19.75,114.88,1
2022-04-24 04:00:00+00:00,470.0,24.0,19.58,118.58,1
2022-04-25 04:00:00+00:00,437.0,24.0,18.21,97.38,1
2022-04-26 04:00:00+00:00,348.0,23.4,14.87,71.57,1
2022-04-27 04:00:00+00:00,12.0,1.2,10.0,12.77,1
2022-04-28 04:00:00+00:00,12.0,1.9,6.32,14.13,1
2022-04-29 04:00:00+00:00,205.0,18.2,11.26,31.13,1
2022-04-30 04:00:00+00:00,0.0,0.0,,9.32,1
2022-05-01 04:00:00+00:00,420.0,23.9,17.57,93.97,1
2022-05-02 04:00:00+00:00,420.0,24.0,17.5,94.57,1
2022-05-03 04:00:00+00:00,392.0,24.0,16.33,86.84,1
2022-05-04 04:00:00+00:00,355.0,24.0,14.79,68.61,1
2022-05-05 04:00:00+00:00,346.0,24.0,14.42,71.04,1
2022-05-06 04:00:00+00:00,402.0,24.0,16.75,79.75,1
2022-05-07 04:00:00+00:00,197.0,15.2,12.96,32.85,1
2022-05-08 04:00:00+00:00,0.0,0.0,,8.85,1
2022-05-09 04:00:00+00:00,0.0,0.0,,9.02,1
2022-05-10 04:00:00+00:00,398.0,20.7,19.23,103.52,1
2022-05-11 03:00:00+00:00,441.0,23.0,19.17,110.2,1
2022-05-12 03:00:00+00:00,452.0,24.0,18.83,108.79,1
2022-05-13 02:00:00+00:00,378.0,21.7,17.42,79.96,1
2022-05-14 02:00:00+00:00,31.0,2.1,14.76,14.91,1
2022-05-15 02:00:00+00:00,237.0,16.8,14.11,47.61,1
2022-05-16 02:00:00+00:00,301.0,24.0,12.54,44.91,1
2022-05-17 02:00:00+00:00,101.0,7.8,12.95,23.04,1
2022-05-18 02:00:00+00:00,0.0,0.0,,10.23,1
2022-05-19 02:00:00+00:00,0.0,0.0,,9.55,1
2022-05-20 02:00:00+00:00,441.0,22.9,19.26,109.58,1
2022-05-21 02:30:00+00:00,450.0,24.5,18.37,95.72,1
2022-05-22 02:30:00+00:00,77.0,5.8,13.28,17.57,1
2022-05-23 02:30:00+00:00,301.0,15.6,19.29,75.85,1
2022-05-24 04:00:00+00:00,447.0,25.5,17.53,102.42,1
2022-05-25 04:00:00+00:00,383.0,24.0,15.96,92.92,1
2022-05-26 04:00:00+00:00,246.0,16.5,14.91,45.38,1
2022-05-27 04:00:00+00:00,59.0,3.7,15.95,16.82,1
2022-05-28 04:00:00+00:00,18.0,1.5,12.0,15.23,1
2022-05-29 04:00:00+00:00,460.0,24.0,19.17,117.15,1
2022-05-30 04:00:00+00:00,444.0,24.0,18.5,115.38,1
2022-05-31 04:00:00+00:00,431.0,24.0,17.96,113.02,1
2022-06-01 04:00:00+00:00,428.0,23.8,17.98,105.98,1
2022-06-02 04:00:00+00:00,449.0,24.0,18.71,101.7,1
2022-06-03 04:00:00+00:00,103.0,9.9,10.4,20.61,1
2022-06-04 04:00:00+00:00,13.0,1.6,8.13,12.05,1
2022-06-05 04:00:00+00:00,205.0,12.5,16.4,51.82,1
2022-06-06 04:00:00+00:00,130.0,9.4,13.83,31.22,1
2022-06-07 04:00:00+00:00,324.0,24.0,13.5,49.87,1
2022-06-08 04:00:00+00:00,319.0,22.7,14.05,66.46,1
2022-06-09 04:00:00+00:00,343.0,24.0,14.29,53.56,1
2022-06-10 04:00:00+00:00,321.0,24.0,13.38,49.81,1
2022-06-11 04:00:00+00:00,302.0,24.0,12.58,51.87,1
2022-06-12 04:00:00+00:00,319.0,24.0,13.29,51.34,1
2022-06-13 04:00:00+00:00,293.0,24.0,12.21,52.3,1
2022-06-14 04:00:00+00:00,174.0,19.7,8.83,30.26,1
2022-06-15 04:00:00+00:00,35.0,4.4,7.95,16.16,1
2022-06-16 04:00:00+00:00,42.0,2.9,14.48,17.17,1
2022-06-17 04:00:00+00:00,342.0,18.1,18.9,80.99,1
2022-06-18 03:00:00+00:00,422.0,23.0,18.35,101.14,1
2022-06-19 02:00:00+00:00,403.0,23.0,17.52,95.06,1
2022-06-20 02:00:00+00:00,394.0,24.0,16.42,90.25,1
2022-06-21 02:00:00+00:00,135.0,9.5,14.21,29.15,1
2022-06-22 02:00:00+00:00,131.0,8.8,14.89,32.9,1
2022-06-23 02:00:00+00:00,366.0,24.0,15.25,59.19,1
2022-06-24 02:00:00+00:00,98.0,8.4,11.67,22.66,1
2022-06-25 02:00:00+00:00,93.0,5.7,16.32,26.01,1
2022-06-26 02:00:00+00:00,400.0,24.0,16.67,79.59,1
2022-06-27 02:30:00+00:00,379.0,24.5,15.47,84.44,1
2022-06-28 02:30:00+00:00,97.0,6.3,15.4,23.99,1
2022-06-29 02:30:00+00:00,57.0,4.5,12.67,18.23,1
2022-06-30 02:30:00+00:00,303.0,24.0,12.63,55.02,1
2022-07-01 04:00:00+00:00,342.0,25.5,13.41,55.15,1
2022-07-02 04:00:00+00:00,342.0,24.0,14.25,54.6,1
2022-07-03 04:00:00+00:00,309.0,22.8,13.55,52.96,1
2022-07-04 04:00:00+00:00,168.0,21.8,7.71,20.58,1
2022-07-05 04:00:00+00:00,90.0,10.1,8.91,18.59,1
2022-07-06 04:00:00+00:00,62.0,5.4,11.48,20.59,1
2022-07-07 04:00:00+00:00,291.0,24.0,12.13,47.84,1
2022-07-08 04:00:00+00:00,314.0,24.0,13.08,49.07,1
2022-07-09 04:00:00+00:00,328.0,24.0,13.67,50.88,1
2022-07-10 04:00:00+00:00,339.0,24.0,14.13,52.42,1
2022-07-11 04:00:00+00:00,326.0,24.0,13.58,51.15,1
2022-07-12 04:00:00+00:00,333.0,24.0,13.88,56.8,1
2022-07-13 04:00:00+00:00,176.0,11.6,15.17,31.17,1
2022-07-14 04:00:00+00:00,24.0,0.0,,11.89,1
2022-07-15 04:00:00+00:00,27.0,0.0,,12.95,1
2022-07-16 04:00:00+00:00,20.0,1.6,12.5,16.21,1
2022-07-17 04:00:00+00:00,117.0,10.2,11.47,21.67,1
2022-07-18 04:00:00+00:00,11.0,1.3,8.46,11.19,1
2022-07-19 04:00:00+00:00,13.0,1.3,10.0,11.77,1
2022-07-20 04:00:00+00:00,199.0,16.0,12.44,30.38,1
2022-07-21 04:00:00+00:00,48.0,3.7,12.97,19.01,1
2022-07-22 04:00:00+00:00,408.0,24.0,17.0,85.21,1
2022-07-23 04:00:00+00:00,412.0,24.0,17.17,89.33,1
2022-07-24 04:00:00+00:00,394.0,24.0,16.42,88.41,1
2022-07-25 04:00:00+00:00,384.0,24.0,16.0,88.76,1
2022-07-26 04:00:00+00:00,310.0,24.0,12.92,56.43,1
2022-07-27 04:00:00+00:00,323.0,23.6,13.69,55.22,1
2022-07-28 04:00:00+00:00,237.0,17.3,13.7,37.4,1
2022-07-29 04:00:00+00:00,34.0,3.1,10.97,13.76,1
2022-07-30 04:00:00+00:00,88.0,19.7,4.47,19.95,1
2022-07-31 04:00:00+00:00,247.0,24.0,10.29,33.26,1
2022-08-01 04:00:00+00:00,386.0,24.0,16.08,66.02,1
2022-08-02 03:00:00+00:00,384.0,23.0,16.7,86.14,1
2022-08-03 03:00:00+00:00,359.0,24.0,14.96,62.1,1
2022-08-04 02:00:00+00:00,334.0,23.0,14.52,53.0,1
2022-08-05 02:00:00+00:00,315.0,24.0,13.13,40.78,1
2022-08-06 02:00:00+00:00,157.0,14.0,11.21,28.79,1
2022-08-07 02:00:00+00:00,0.0,0.0,,7.95,1
2022-08-08 02:00:00+00:00,230.0,18.8,12.23,34.31,1
2022-08-09 02:00:00+00:00,297.0,23.0,12.91,40.03,1
2022-08-10 02:00:00+00:00,63.0,5.0,12.6,17.02,1
2022-08-11 02:00:00+00:00,44.0,2.9,15.17,17.75,1
2022-08-12 02:30:00+00:00,308.0,24.5,12.57,43.2,1
2022-08-13 02:30:00+00:00,166.0,13.0,12.77,25.07,1
2022-08-14 02:30:00+00:00,0.0,0.0,,8.49,1
2022-08-15 02:30:00+00:00,274.0,21.1,12.99,41.67,1
2022-08-16 04:00:00+00:00,309.0,25.5,12.12,46.15,1
2022-08-17 04:00:00+00:00,274.0,24.0,11.42,44.59,1
2022-08-18 04:00:00+00:00,257.0,24.0,10.71,46.98,1
2022-08-19 04:00:00+00:00,236.0,18.3,12.9,36.93,1
2022-08-20 04:00:00+00:00,40.0,5.1,7.84,12.52,1
2022-08-21 04:00:00+00:00,30.0,3.7,8.11,12.02,1
2022-08-22 04:00:00+00:00,30.0,2.9,10.34,13.54,1
2022-08-23 04:00:00+00:00,346.0,20.7,16.71,72.85,1
2022-08-24 04:00:00+00:00,441.0,24.0,18.38,103.61,1
2022-08-25 04:00:00+00:00,423.0,24.0,17.63,90.51,1
2022-08-26 04:00:00+00:00,419.0,24.0,17.46,80.96,1
2022-08-27 04:00:00+00:00,391.0,24.0,16.29,81.71,1
2022-08-28 04:00:00+00:00,307.0,22.6,13.58,45.97,1
2022-08-29 04:00:00+00:00,13.0,1.4,9.29,13.25,1
2022-08-30 04:00:00+00:00,13.2,1.2,11.0,13.0,1
2022-08-31 04:00:00+00:00,124.0,10.1,12.28,21.81,1
2022-09-01 04:00:00+00:00,90.0,7.6,11.84,18.13,1
2022-09-02 04:00:00+00:00,259.0,15.8,16.39,60.72,1
2022-09-03 04:00:00+00:00,428.0,24.0,17.83,105.1,1
2022-09-04 04:00:00+00:00,423.0,24.0,17.63,96.9,1
2022-09-05 04:00:00+00:00,415.0,24.0,17.29,96.74,1
2022-09-06 04:00:00+00:00,330.0,24.0,13.75,61.13,1
2022-09-07 04:00:00+00:00,324.0,24.0,13.5,63.27,1
2022-09-08 04:00:00+00:00,309.0,24.0,12.88,51.63,1
2022-09-09 04:00:00+00:00,46.0,3.9,11.79,14.21,1
2022-09-10 04:00:00+00:00,333.0,17.8,18.71,78.51,1
2022-09-11 04:00:00+00:00,428.0,24.0,17.83,87.88,1
2022-09-12 03:00:00+00:00,413.0,23.0,17.96,93.37,1
2022-09-13 03:00:00+00:00,440.0,24.0,18.33,99.75,1
2022-09-14 02:00:00+00:00,425.0,23.0,18.48,109.06,1
2022-09-15 02:00:00+00:00,128.0,7.5,17.07,43.97,1
2022-09-16 02:00:00+00:00,137.0,9.0,15.22,20.18,1
2022-09-17 02:00:00+00:00,105.0,4.8,21.88,15.37,1
2022-09-18 02:00:00+00:00,88.0,3.5,25.14,12.73,1
2022-09-19 02:00:00+00:00,197.0,16.3,12.09,37.38,1
2022-09-20 02:00:00+00:00,229.0,18.4,12.45,42.31,1
2022-09-21 02:00:00+00:00,0.0,0.0,,7.94,1
2022-09-22 02:00:00+00:00,174.0,9.7,17.94,54.73,1
2022-09-23 02:30:00+00:00,342.0,19.3,17.72,87.2,1
2022-09-24 02:30:00+00:00,0.0,0.0,,10.09,1
2022-09-25 04:00:00+00:00,398.0,21.3,18.69,101.01,1
2022-09-26 04:00:00+00:00,422.0,24.0,17.58,114.7,1
2022-09-27 04:00:00+00:00,418.0,24.0,17.42,105.21,1
2022-09-28 04:00:00+00:00,134.0,9.5,14.11,29.32,1
2022-09-29 04:00:00+00:00,321.0,17.7,18.14,82.67,1
2022-09-30 04:00:00+00:00,444.0,24.0,18.5,110.64,1
2022-10-01 04:00:00+00:00,433.0,24.0,18.04,98.11,1
2022-10-02 04:00:00+00:00,424.0,24.0,17.67,90.58,1
2022-10-03 04:00:00+00:00,319.0,24.0,13.29,55.57,1
2022-10-04 04:00:00+00:00,291.0,24.0,12.13,50.62,1
2022-10-05 04:00:00+00:00,127.0,10.7,11.87,26.81,1
2022-10-06 04:00:00+00:00,0.0,0.0,,10.05,1
2022-10-07 04:00:00+00:00,56.0,4.9,11.43,20.77,1
2022-10-08 04:00:00+00:00,163.0,13.3,12.26,31.22,1
2022-10-09 04:00:00+00:00,137.0,7.6,18.03,34.58,1
2022-10-10 04:00:00+00:00,427.0,24.0,17.79,103.9,1
2022-10-11 04:00:00+00:00,427.0,24.0,17.79,111.31,1
2022-10-12 04:00:00+00:00,429.0,24.0,17.88,109.81,1
2022-10-13 04:00:00+00:00,415.0,24.0,17.29,114.44,1
2022-10-14 04:00:00+00:00,423.0,24.0,17.63,112.83,1
2022-10-15 04:00:00+00:00,275.0,17.1,16.08,66.08,1
2022-10-16 04:00:00+00:00,117.0,7.8,15.0,30.36,1
2022-10-17 03:00:00+00:00,343.0,23.0,14.91,64.16,1
2022-10-18 03:00:00+00:00,377.0,24.0,15.71,80.64,1
2022-10-19 02:00:00+00:00,363.0,23.0,15.78,72.48,1
2022-10-20 01:00:00+00:00,345.0,23.0,15.0,66.34,1
2022-10-21 01:00:00+00:00,180.0,10.8,16.67,33.82,1
2022-10-22 01:00:00+00:00,58.0,3.8,15.26,27.34,1
2022-10-23 01:00:00+00:00,304.0,24.0,12.67,41.75,1
2022-10-24 01:00:00+00:00,234.0,22.2,10.54,37.39,1
2022-10-25 01:00:00+00:00,4.0,0.3,13.33,9.9,1
2022-10-26 01:00:00+00:00,89.0,5.6,15.89,24.35,1
2022-10-27 01:00:00+00:00,374.0,24.0,15.58,71.07,1
2022-10-28 01:30:00+00:00,385.0,24.5,15.71,95.7,1
2022-10-29 01:30:00+00:00,132.0,8.7,15.17,27.63,1
2022-10-30 01:30:00+00:00,285.0,14.6,19.52,78.18,1
2022-10-31 03:00:00+00:00,462.0,25.5,18.12,134.98,1
2022-11-01 03:00:00+00:00,287.0,24.0,11.96,68.34,1
2022-11-02 04:00:00+00:00,320.0,24.5,13.06,43.81,1
2022-11-03 04:00:00+00:00,31.0,2.6,11.92,13.43,1
2022-11-04 04:00:00+00:00,0.0,0.0,,10.23,1
2022-11-05 04:00:00+00:00,143.0,8.3,17.23,44.89,1
2022-11-06 04:00:00+00:00,448.0,24.0,18.67,108.24,1
2022-11-07 04:00:00+00:00,453.0,24.0,18.88,98.06,1
2022-11-08 04:00:00+00:00,451.0,24.0,18.79,97.49,1
2022-11-09 04:00:00+00:00,422.0,24.0,17.58,82.94,1
2022-11-10 04:00:00+00:00,416.0,24.0,17.33,103.88,1
2022-11-11 04:00:00+00:00,6.0,0.4,15.0,10.68,1
2022-11-12 04:00:00+00:00,101.0,9.8,10.31,24.91,1
2022-11-13 04:00:00+00:00,109.0,8.3,13.13,20.27,1
2022-11-14 04:00:00+00:00,254.0,14.9,17.05,67.21,1
2022-11-15 04:00:00+00:00,375.0,24.0,15.63,71.1,1
2022-11-16 04:00:00+00:00,360.0,23.8,15.13,63.21,1
2022-11-17 04:00:00+00:00,304.0,24.0,12.67,44.74,1
2022-11-18 04:00:00+00:00,302.0,24.0,12.58,43.78,1
2022-11-19 04:00:00+00:00,265.0,24.0,11.04,42.85,1
2022-11-20 04:00:00+00:00,253.0,24.0,10.54,43.39,1
2022-11-21 04:00:00+00:00,264.0,24.0,11.0,43.66,1
2022-11-22 04:00:00+00:00,172.0,14.7,11.7,29.68,1
2022-11-23 04:00:00+00:00,0.0,0.0,,9.11,1
2022-11-24 04:00:00+00:00,240.0,18.8,12.77,36.79,1
2022-11-25 03:00:00+00:00,295.0,23.0,12.83,34.3,1
2022-11-26 03:00:00+00:00,304.0,24.0,12.67,39.52,1
2022-11-27 02:00:00+00:00,294.0,23.0,12.78,36.65,1
2022-11-28 02:00:00+00:00,300.0,24.0,12.5,39.57,1
2022-11-29 01:00:00+00:00,197.0,14.5,13.59,23.86,1
2022-11-30 01:00:00+00:00,66.0,5.9,11.19,18.78,1
2022-12-01 01:00:00+00:00,37.0,2.3,16.09,17.18,1
2022-12-02 01:00:00+00:00,149.0,8.6,17.33,44.85,1
2022-12-03 01:00:00+00:00,423.0,24.0,17.63,89.07,1
2022-12-04 01:00:00+00:00,31.0,2.9,10.69,15.43,1
2022-12-05 01:00:00+00:00,265.0,20.1,13.18,33.52,1
2022-12-06 01:00:00+00:00,301.0,24.0,12.54,39.58,1
2022-12-07 01:30:00+00:00,359.0,24.5,14.65,50.09,1
2022-12-08 01:30:00+00:00,51.0,4.1,12.44,15.63,1
2022-12-09 01:30:00+00:00,143.0,8.2,17.44,35.88,1
2022-12-10 03:00:00+00:00,441.0,25.5,17.29,87.78,1
2022-12-11 04:00:00+00:00,414.0,25.0,16.56,86.36,1
2022-12-12 04:00:00+00:00,381.0,24.0,15.88,60.9,1
2022-12-13 04:00:00+00:00,5.0,0.6,8.33,11.46,1
2022-12-14 04:00:00+00:00,395.0,22.8,17.32,71.2,1
2022-12-15 04:00:00+00:00,465.0,24.0,19.38,99.66,1
2022-12-16 04:00:00+00:00,450.0,24.0,18.75,92.41,1
2022-12-17 04:00:00+00:00,420.0,24.0,17.5,83.42,1
2022-12-18 04:00:00+00:00,421.0,24.0,17.54,80.29,1
2022-12-19 04:00:00+00:00,199.0,13.3,14.96,36.9,1
2022-12-20 04:00:00+00:00,18.0,1.7,10.59,14.8,1
2022-12-21 04:00:00+00:00,71.0,5.9,12.03,19.44,1
2022-12-22 04:00:00+00:00,133.0,10.7,12.43,23.48,1
2022-12-23 04:00:00+00:00,245.0,16.6,14.76,46.88,1
2022-12-24 04:00:00+00:00,395.0,24.0,16.46,63.51,1
2022-12-25 04:00:00+00:00,387.0,24.0,16.13,57.93,1
2022-12-26 03:00:00+00:00,345.0,23.0,15.0,47.96,1
2022-12-27 03:00:00+00:00,358.0,24.0,14.92,47.98,1
2022-12-28 03:00:00+00:00,352.0,23.4,15.04,56.48,1
2022-12-29 02:00:00+00:00,338.0,23.0,14.7,50.74,1
2022-12-30 02:00:00+00:00,333.0,24.0,13.88,46.63,1
2022-12-31 02:00:00+00:00,372.0,24.0,15.5,63.07,1
2023-01-01 01:00:00+00:00,350.0,23.0,15.22,60.14,1
2023-01-02 01:00:00+00:00,365.0,24.0,15.21,66.32,1
2023-01-03 00:00:00+00:00,368.0,23.0,16.0,80.27,1
2023-01-04 00:00:00+00:00,317.0,24.0,13.21,48.18,1
2023-01-04 23:00:00+00:00,291.0,23.0,12.65,37.69,1
2023-01-05 23:00:00+00:00,86.0,6.1,14.1,17.09,1
2023-01-06 23:00:00+00:00,274.0,22.5,12.18,39.46,1
2023-01-07 23:00:00+00:00,97.0,8.8,11.02,20.58,1
2023-01-08 23:00:00+00:00,0.0,0.0,,11.57,1
2023-01-09 23:00:00+00:00,0.0,0.0,,10.24,1
2023-01-10 23:00:00+00:00,209.0,17.4,12.01,34.31,1
2023-01-11 23:00:00+00:00,291.0,24.0,12.13,34.08,1
2023-01-12 23:00:00+00:00,178.0,14.7,12.11,26.11,1
2023-01-13 23:00:00+00:00,9.0,1.0,9.0,10.63,1
2023-01-14 23:00:00+00:00,28.0,2.1,13.33,11.61,1
2023-01-15 23:00:00+00:00,159.0,13.9,11.44,28.06,1
2023-01-16 23:00:00+00:00,79.0,6.3,12.54,16.61,1
2023-01-17 23:00:00+00:00,156.0,13.6,11.47,29.56,1
2023-01-18 23:00:00+00:00,0.0,0.0,,9.32,1
2023-01-19 23:00:00+00:00,182.0,15.3,11.9,28.32,1
2023-01-20 23:00:00+00:00,130.0,9.5,13.68,20.23,1
2023-01-21 23:00:00+00:00,0.0,0.0,,9.52,1
2023-01-22 23:00:00+00:00,0.0,0.0,,9.88,1
2023-01-23 23:00:00+00:00,0.0,0.0,,9.61,1
2023-01-24 23:00:00+00:00,0.0,0.0,,9.34,1
2023-01-25 23:00:00+00:00,0.0,0.0,,8.19,1
2023-01-26 23:00:00+00:00,0.0,0.0,,8.61,1
2023-01-27 23:00:00+00:00,0.0,0.0,,9.08,1
2023-01-28 23:00:00+00:00,0.0,0.0,,8.54,1
2023-01-29 23:00:00+00:00,0.0,0.0,,8.74,1
2023-01-30 23:00:00+00:00,0.0,0.0,,9.31,1
2023-01-31 23:00:00+00:00,0.0,0.0,,9.63,1
2023-02-01 23:00:00+00:00,0.0,0.0,,9.59,1
2023-02-02 23:00:00+00:00,0.0,0.0,,9.16,1
2023-02-03 23:00:00+00:00,0.0,0.0,,9.24,1
2023-02-04 23:00:00+00:00,9.0,2.2,4.09,12.27,1
2023-02-05 23:00:00+00:00,35.0,2.5,14.0,17.63,1
2023-02-07 00:00:00+00:00,411.0,25.0,16.44,86.41,1
2023-02-08 00:00:00+00:00,380.0,24.0,15.83,72.91,1
2023-02-09 01:00:00+00:00,430.0,25.0,17.2,91.59,1
2023-02-10 01:00:00+00:00,332.0,24.0,13.83,76.61,1
2023-02-11 02:00:00+00:00,377.0,25.0,15.08,93.43,1
2023-02-12 02:00:00+00:00,378.0,24.0,15.75,78.77,1
2023-02-13 02:00:00+00:00,377.0,24.0,15.71,84.34,1
2023-02-14 02:00:00+00:00,329.0,24.0,13.71,69.28,1
2023-02-15 02:00:00+00:00,361.0,24.0,15.04,70.28,1
2023-02-16 03:00:00+00:00,374.0,25.0,14.96,74.65,1
2023-02-17 04:00:00+00:00,351.0,25.0,14.04,76.73,1
2023-02-18 04:00:00+00:00,372.0,24.0,15.5,82.36,1
2023-02-19 04:00:00+00:00,352.0,24.0,14.67,77.69,1
2023-02-20 04:00:00+00:00,294.0,24.0,12.25,56.9,1
2023-02-21 04:00:00+00:00,269.0,22.2,12.12,46.83,1
2023-02-22 04:00:00+00:00,30.0,2.8,10.71,15.53,1
2023-02-23 04:00:00+00:00,203.0,18.0,11.28,31.21,1
2023-02-24 04:00:00+00:00,14.0,1.5,9.33,14.03,1
2023-02-25 04:00:00+00:00,182.0,13.9,13.09,41.75,1
2023-02-26 04:00:00+00:00,354.0,24.0,14.75,51.13,1
2023-02-27 04:00:00+00:00,342.0,24.0,14.25,46.7,1
2023-02-28 03:00:00+00:00,339.0,23.0,14.74,46.19,1
2023-03-01 03:00:00+00:00,349.0,24.0,14.54,54.41,1
2023-03-02 03:00:00+00:00,338.0,24.0,14.08,48.72,1
2023-03-03 02:00:00+00:00,311.0,23.0,13.52,45.64,1
